id,name,GN,OS,PE,SV,n,Tax,RepID
UniRef100_UPI00037AC0FB/22-474,[subseq from] spore germination protein,,,,,1,Desulfitobacterium hafniense TaxID=49338,UPI00037AC0FB
UniRef100_A0A352WUE1/4-468,[subseq from] Spore germination protein,,,,,1,Clostridiales bacterium TaxID=1898207,A0A352WUE1_9FIRM
UniRef100_A0A1Q6RZT4/9-465,[subseq from] Spore germination protein,,,,,1,Oscillibacter sp. CAG:241_62_21 TaxID=1897012,A0A1Q6RZT4_9FIRM
UniRef100_UPI000C859690/3-435,[subseq from] spore germination protein,,,,,1,Bacillus sp. Marseille-P3661 TaxID=1936234,UPI000C859690
UniRef100_A0A3D5ZMG3/8-459,[subseq from] Uncharacterized protein,,,,,1,Clostridiales bacterium TaxID=1898207,A0A3D5ZMG3_9FIRM
UniRef100_UPI001071E989/27-463,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI001071E989
UniRef100_A0A1S2F402/2-362,[subseq from] Spore gernimation protein XB,,,,,2,Paenibacillus sp. LC231 TaxID=1120679,A0A1S2F402_9BACL
UniRef100_UPI0009E71BAD/14-460,[subseq from] spore germination protein,,,,,1,Bacillus muralis TaxID=264697,UPI0009E71BAD
UniRef100_A0A1I5W4P7/2-465,[subseq from] Spore germination protein,,,,,1,Lachnospiraceae bacterium XBB1006 TaxID=1520827,A0A1I5W4P7_9FIRM
UniRef100_F2F4Q9/3-432,[subseq from] Uncharacterized protein,,,,,1,Solibacillus silvestris (strain StLB046) TaxID=1002809,F2F4Q9_SOLSS
UniRef100_A0A2N6RB04/3-436,[subseq from] Spore germination protein,,,,,1,Bacillus sp. UMB0899 TaxID=2029108,A0A2N6RB04_9BACI
UniRef100_A0A089KPQ1/12-441,[subseq from] Spore gernimation protein GerA,,,,,2,Paenibacillus sp. FSL R7-0273 TaxID=1536772,A0A089KPQ1_9BACL
UniRef100_A0A2G5VZT2/15-451,[subseq from] Spore germination protein,,,,,1,Sporosarcina sp. P10 TaxID=2048264,A0A2G5VZT2_9BACL
UniRef100_C2UR58/2-317,[subseq from] Spore germination protein A,,,,,1,Bacillus cereus Rock3-28 TaxID=526983,C2UR58_BACCE
UniRef100_UPI0009DBBC48/16-450,[subseq from] spore germination protein,,,,,1,Pontibacillus marinus TaxID=273164,UPI0009DBBC48
UniRef100_A0A193D1D4/17-453,[subseq from] Uncharacterized protein,,,,,1,Bacillus thuringiensis serovar coreanensis TaxID=180843,A0A193D1D4_BACTU
UniRef100_A0A3D5EUL6/2-442,[subseq from] Spore germination protein,,,,,1,Oscillibacter sp. TaxID=1945593,A0A3D5EUL6_9FIRM
UniRef100_UPI00101E21C6/6-439,[subseq from] spore germination protein,,,,,1,Bacillus funiculus TaxID=137993,UPI00101E21C6
UniRef100_A0A3A8YWZ4/26-477,[subseq from] Spore germination protein,,,,,1,bacterium 1xD8-6 TaxID=2320116,A0A3A8YWZ4_9BACT
UniRef100_UPI00047BBAF2/5-436,[subseq from] spore germination protein,,,,,1,Bacillus sp. UNC438CL73TsuS30 TaxID=1340434,UPI00047BBAF2
UniRef100_A0A2U8EH99/2-434,[subseq from] Spore germination protein,,,,,1,Bacillus thermoamylovorans TaxID=35841,A0A2U8EH99_9BACI
UniRef100_A0A1N6TG34/23-448,[subseq from] GerA spore germination protein,,,,,3,Paenibacillus TaxID=44249,A0A1N6TG34_9BACL
UniRef100_A0A4V2WCT2/26-386,[subseq from] Spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,A0A4V2WCT2_BACTU
UniRef100_A0A351MVX2/2-442,[subseq from] Spore germination protein,,,,,1,Oscillibacter sp. TaxID=1945593,A0A351MVX2_9FIRM
UniRef100_UPI0009FEF3FC/26-405,[subseq from] spore germination protein,,,,,1,Bacillus luciferensis TaxID=178774,UPI0009FEF3FC
UniRef100_A0A3P5WVQ7/17-447,[subseq from] Spore germination protein B1,,,,,2,Filibacter sp. TB-66 TaxID=2483811,A0A3P5WVQ7_9BACL
UniRef100_R9JDQ6/2-470,[subseq from] Uncharacterized protein,,,,,2,Bacteria TaxID=2,R9JDQ6_9FIRM
UniRef100_UPI0009859ECA/9-441,[subseq from] spore germination protein,,,,,1,Paenibacillus ihbetae TaxID=1870820,UPI0009859ECA
UniRef100_A0A1A7M1C1/4-433,[subseq from] Spore gernimation protein GerA,,,,,1,Solibacillus silvestris TaxID=76853,A0A1A7M1C1_9BACL
UniRef100_A0A1G9WIU2/27-418,[subseq from] GerA spore germination protein,,,,,1,Fictibacillus solisalsi TaxID=459525,A0A1G9WIU2_9BACI
UniRef100_A0A3G3JVI1/7-431,[subseq from] Spore germination protein,,,,,1,Cohnella sp. 18JY8-7 TaxID=2480923,A0A3G3JVI1_9BACL
UniRef100_A0A369BH26/5-437,[subseq from] Spore germination protein,,,,,1,Fontibacillus phaseoli TaxID=1416533,A0A369BH26_9BACL
UniRef100_A0A163MDX4/2-347,[subseq from] Spore gernimation protein XB,,,,,1,Paenibacillus glucanolyticus TaxID=59843,A0A163MDX4_9BACL
UniRef100_A0A351EH61/33-427,[subseq from] Spore germination protein (Fragment),,,,,1,Ruminococcaceae bacterium TaxID=1898205,A0A351EH61_9FIRM
UniRef100_A0A544TDP6/15-443,[subseq from] Spore germination protein,,,,,1,Psychrobacillus soli TaxID=1543965,A0A544TDP6_9BACI
UniRef100_UPI0009AF22C1/9-439,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. 32352 TaxID=1969111,UPI0009AF22C1
UniRef100_A0A3D9GP53/5-427,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. VMFN-D1 TaxID=2135608,A0A3D9GP53_9BACL
UniRef100_UPI0009DE0333/31-322,[subseq from] spore germination protein,,,,,1,Brevibacillus agri TaxID=51101,UPI0009DE0333
UniRef100_A0A2R9SRJ5/5-466,[subseq from] GerA spore germination protein,,,,,1,Paenibacillus vortex V453 TaxID=715225,A0A2R9SRJ5_9BACL
UniRef100_UPI000B92B68B/46-471,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. RUD330 TaxID=2023772,UPI000B92B68B
UniRef100_A0A1H1R5K0/19-451,[subseq from] Spore germination protein KA,,,,,2,Paenibacillaceae bacterium GAS479 TaxID=1882832,A0A1H1R5K0_9BACL
UniRef100_A0A1G6DZJ6/6-474,[subseq from] Spore germination protein KA,,,,,1,Ruminococcaceae bacterium FB2012 TaxID=1520817,A0A1G6DZJ6_9FIRM
UniRef100_F8FNU1/9-461,[subseq from] GerA spore germination protein,,,,,1,Paenibacillus mucilaginosus (strain KNP414) TaxID=1036673,F8FNU1_PAEMK
UniRef100_A0A264DKH6/9-440,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. VTT E-133280 TaxID=1986222,A0A264DKH6_9BACL
UniRef100_C6CS37/8-471,[subseq from] GerA spore germination protein,,,,,1,Paenibacillus sp. (strain JDR-2) TaxID=324057,C6CS37_PAESJ
UniRef100_A0A1Q6R1K7/18-446,[subseq from] Uncharacterized protein,,,,,1,Firmicutes bacterium CAG:176_63_11 TaxID=1897031,A0A1Q6R1K7_9FIRM
UniRef100_UPI0003B6DFCA/30-463,[subseq from] spore germination protein,,,,,1,Clostridiales bacterium NK3B98 TaxID=877414,UPI0003B6DFCA
UniRef100_UPI00128B6364/5-466,[subseq from] spore germination protein,,,,,1,Paenibacillus glucanolyticus TaxID=59843,UPI00128B6364
UniRef100_A0A3D2YH62/31-493,[subseq from] Spore germination protein,,,,,1,Oscillibacter sp. TaxID=1945593,A0A3D2YH62_9FIRM
UniRef100_UPI000B3E8834/4-432,[subseq from] spore germination protein,,,,,1,Solibacillus kalamii TaxID=1748298,UPI000B3E8834
UniRef100_A0A429XZX6/14-452,[subseq from] Spore germination protein,,,,,1,Bacillus sp. 3-2-2 TaxID=2321395,A0A429XZX6_9BACI
UniRef100_A0A1R1BS54/22-451,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. FSL H7-0331 TaxID=1920421,A0A1R1BS54_9BACL
UniRef100_A0A264ESG1/11-440,[subseq from] Spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,A0A264ESG1_9BACL
UniRef100_W4ATS8/5-466,[subseq from] GerA spore germination protein,,,,,1,Paenibacillus sp. FSL R5-808 TaxID=1227076,W4ATS8_9BACL
UniRef100_A0A431URD7/5-435,[subseq from] Spore germination protein,,,,,1,Lysinibacillus telephonicus TaxID=1714840,A0A431URD7_9BACI
UniRef100_A0A5J6PW56/2-428,[subseq from] Spore germination protein,,,,,1,Psychrobacillus sp. AK 1817 TaxID=2303505,A0A5J6PW56_9BACI
UniRef100_A0A163E529/5-466,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus glucanolyticus TaxID=59843,A0A163E529_9BACL
UniRef100_A0A2W4LIG0/27-459,[subseq from] Spore germination protein (Fragment),,,,,1,Firmicutes bacterium TaxID=1879010,A0A2W4LIG0_9FIRM
UniRef100_A0A354I9V6/9-459,[subseq from] Spore germination protein,,,,,1,Lachnospiraceae bacterium TaxID=1898203,A0A354I9V6_9FIRM
UniRef100_A0A4Y8Q341/23-453,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. MEC069 TaxID=1967502,A0A4Y8Q341_9BACL
UniRef100_UPI000BA7AC0E/17-397,[subseq from] spore germination protein,,,,,1,Bacillus circulans TaxID=1397,UPI000BA7AC0E
UniRef100_A0A2A7BLX4/2-338,[subseq from] Spore germination protein (Fragment),,,,,1,Bacillus wiedmannii TaxID=1890302,A0A2A7BLX4_9BACI
UniRef100_UPI0011AA47F6/9-441,[subseq from] spore germination protein,,,,,1,Paenibacillus ihbetae TaxID=1870820,UPI0011AA47F6
UniRef100_A0A3D2IA99/31-493,[subseq from] Spore germination protein,,,,,1,Oscillibacter sp. TaxID=1945593,A0A3D2IA99_9FIRM
UniRef100_UPI000FD65F74/45-473,[subseq from] spore germination protein,,,,,1,Paenibacillus chondroitinus TaxID=59842,UPI000FD65F74
UniRef100_A0A1R0X7S8/11-440,[subseq from] Spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,A0A1R0X7S8_9BACL
UniRef100_W1SLK0/5-437,[subseq from] GerA spore germination protein,,,,,1,Bacillus vireti LMG 21834 TaxID=1131730,W1SLK0_9BACI
UniRef100_A0A3A9CRE4/2-472,[subseq from] Spore germination protein,,,,,1,bacterium D16-50 TaxID=2320112,A0A3A9CRE4_9BACT
UniRef100_A0A357M4W9/35-464,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. TaxID=58172,A0A357M4W9_PAESP
UniRef100_A0A1S2F601/2-347,[subseq from] Spore gernimation protein XB,,,,,1,Paenibacillus sp. LC231 TaxID=1120679,A0A1S2F601_9BACL
UniRef100_UPI0006919EC7/11-440,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI0006919EC7
UniRef100_A0A3S9A227/6-438,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. 18JY67-1 TaxID=2495582,A0A3S9A227_9BACL
UniRef100_A0A1I6BET5/5-481,[subseq from] Spore germination protein KA,,,,,1,Psychrobacillus psychrotolerans TaxID=126156,A0A1I6BET5_9BACI
UniRef100_UPI000BA1086A/11-440,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. VTT E-133291 TaxID=1986223,UPI000BA1086A
UniRef100_UPI000E3D355C/14-439,[subseq from] spore germination protein,,,,,1,Paraliobacillus quinghaiensis TaxID=470815,UPI000E3D355C
UniRef100_UPI00096C219F/11-440,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00096C219F
UniRef100_R6DLC1/13-204,[subseq from] Stage V sporulation protein AF,,,,,1,Firmicutes bacterium CAG:238 TaxID=1263011,R6DLC1_9FIRM
UniRef100_R6DLC1/233-493,[subseq from] Stage V sporulation protein AF,,,,,1,Firmicutes bacterium CAG:238 TaxID=1263011,R6DLC1_9FIRM
UniRef100_A0A1R0XU41/9-440,[subseq from] Spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,A0A1R0XU41_9BACL
UniRef100_A0A229UJ77/19-358,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus rigui TaxID=554312,A0A229UJ77_9BACL
UniRef100_UPI0010FD7EB7/27-456,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. SYSU_K30003 TaxID=2582848,UPI0010FD7EB7
UniRef100_A0A443ILJ7/12-451,[subseq from] Spore germination protein,,,,,1,Bacillus fortis TaxID=254758,A0A443ILJ7_9BACI
UniRef100_A0A1R0Z491/11-439,[subseq from] Spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,A0A1R0Z491_9BACL
UniRef100_A0A1R0X386/11-440,[subseq from] Spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,A0A1R0X386_9BACL
UniRef100_A0A5B0WKJ7/37-466,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. B2(2019) TaxID=2607754,A0A5B0WKJ7_9BACL
UniRef100_A0A350TJN5/32-493,[subseq from] Spore germination protein,,,,,1,Oscillibacter sp. TaxID=1945593,A0A350TJN5_9FIRM
UniRef100_UPI0002FC3580/4-434,[subseq from] spore germination protein,,,,,1,Ureibacillus thermosphaericus TaxID=51173,UPI0002FC3580
UniRef100_UPI000BBC41E6/4-434,[subseq from] spore germination protein,,,,,1,Ureibacillus thermosphaericus TaxID=51173,UPI000BBC41E6
UniRef100_R7EWN4/3-462,[subseq from] Spore germination protein KA,,,,,1,Bacillus sp. CAG:988 TaxID=1262708,R7EWN4_9BACI
UniRef100_R7DNW0/14-454,[subseq from] Uncharacterized protein,,,,,1,Coprobacillus sp. CAG:826 TaxID=1262857,R7DNW0_9FIRM
UniRef100_A0A1X7HSM9/11-433,[subseq from] Spore germination protein,,,,,1,Paenibacillus uliginis N3/975 TaxID=1313296,A0A1X7HSM9_9BACL
UniRef100_UPI00096F6864/11-439,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00096F6864
UniRef100_UPI00096DCE5E/9-440,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00096DCE5E
UniRef100_A0A352PMT9/16-457,[subseq from] Spore germination protein (Fragment),,,,,1,Firmicutes bacterium TaxID=1879010,A0A352PMT9_9FIRM
UniRef100_UPI000FD8F2CA/5-466,[subseq from] spore germination protein,,,,,1,Paenibacillus lautus TaxID=1401,UPI000FD8F2CA
UniRef100_A0A328U5D5/5-441,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus montanisoli TaxID=2081970,A0A328U5D5_9BACL
UniRef100_UPI00096C1C78/11-440,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00096C1C78
UniRef100_UPI0011A0AD21/14-444,[subseq from] spore germination protein,,,,,1,Bacillus sp. FJAT-22090 TaxID=1581038,UPI0011A0AD21
UniRef100_A0A089K0B8/9-440,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus sp. FSL H7-0737 TaxID=1536775,A0A089K0B8_9BACL
UniRef100_R6YWV2/18-454,[subseq from] Stage V sporulation protein AF,,,,,1,Firmicutes bacterium CAG:345 TaxID=1263020,R6YWV2_9FIRM
UniRef100_UPI0008268183/4-436,[subseq from] spore germination protein,,,,,1,Bacillus soli TaxID=220688,UPI0008268183
UniRef100_A0A316ND78/27-483,[subseq from] Uncharacterized protein,,,,,1,Firmicutes bacterium TaxID=1879010,A0A316ND78_9FIRM
UniRef100_A0A285T1K1/3-433,[subseq from] Spore germination protein,,,,,1,Lysinibacillus xyleni TaxID=614648,A0A285T1K1_9BACI
UniRef100_UPI0003E1F2C7/11-440,[subseq from] spore germination protein,,,,,1,Paenibacillus TaxID=44249,UPI0003E1F2C7
UniRef100_UPI00123A7005/11-440,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. SYSU G01001 TaxID=2608683,UPI00123A7005
UniRef100_A0A3A8WZM8/9-457,[subseq from] Spore germination protein,,,,,1,bacterium D16-59 TaxID=2320098,A0A3A8WZM8_9BACT
UniRef100_UPI000B9F9AF8/5-462,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. VTT E-133291 TaxID=1986223,UPI000B9F9AF8
UniRef100_A0A264DNA9/5-462,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus sp. VTT E-133280 TaxID=1986222,A0A264DNA9_9BACL
UniRef100_UPI00129AFB69/13-450,[subseq from] spore germination protein,,,,,1,unknown TaxID=,UPI00129AFB69
UniRef100_W8YV39/26-451,[subseq from] Spore germination protein B1 (Fragment),,,,,2,Paenibacillus TaxID=44249,W8YV39_9BACL
UniRef100_A0A378X8Y1/14-432,[subseq from] GerA spore germination protein,,,,,1,Paenibacillus thiaminolyticus TaxID=49283,A0A378X8Y1_PANTH
UniRef100_UPI0008261858/4-437,[subseq from] spore germination protein,,,,,1,Bacillus novalis TaxID=220687,UPI0008261858
UniRef100_UPI000B433444/8-479,[subseq from] spore germination protein,,,,,1,Bacillus luciferensis TaxID=178774,UPI000B433444
UniRef100_A0A1R0ZCS5/9-440,[subseq from] Spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,A0A1R0ZCS5_9BACL
UniRef100_A0A5D0D121/6-419,[subseq from] Spore germination protein,,,,,1,Paenibacillus faecis TaxID=862114,A0A5D0D121_9BACL
UniRef100_A0A229NUX9/45-475,[subseq from] Spore germination protein,,,,,1,Paenibacillus herberti TaxID=1619309,A0A229NUX9_9BACL
UniRef100_UPI00098186D9/11-448,[subseq from] spore germination protein,,,,,1,Bacillus dakarensis TaxID=1926278,UPI00098186D9
UniRef100_A0A0Q3VYL3/16-438,[subseq from] Uncharacterized protein,,,,,1,Bacillus sp. FJAT-25509 TaxID=1712029,A0A0Q3VYL3_9BACI
UniRef100_A0A2I0NB06/5-366,[subseq from] Spore germination protein,,,,,1,Tenericutes bacterium HGW-Tenericutes-4 TaxID=2013847,A0A2I0NB06_9BACT
UniRef100_A0A0W1ARP7/9-440,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus etheri TaxID=1306852,A0A0W1ARP7_9BACL
UniRef100_A0A2A7WNU3/8-473,[subseq from] Spore gernimation protein GerA,,,,,1,Bacillus sp. AFS002410 TaxID=2033481,A0A2A7WNU3_9BACI
UniRef100_R7I1Q8/2-370,[subseq from] GerA spore germination protein,,,,,1,Clostridium sp. CAG:411 TaxID=1262802,R7I1Q8_9CLOT
UniRef100_UPI0009DA3D3B/31-322,[subseq from] spore germination protein,,,,,1,Brevibacillus sp. CF112 TaxID=1144311,UPI0009DA3D3B
UniRef100_UPI00069437A7/5-437,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI00069437A7
UniRef100_J3AWP1/16-306,"[subseq from] Spore germination protein, GerA family",,,,,1,Brevibacillus sp. CF112 TaxID=1144311,J3AWP1_9BACL
UniRef100_UPI0009EDF143/27-452,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. GM2 TaxID=1622070,UPI0009EDF143
UniRef100_A0A2N2DNB1/2-345,[subseq from] Spore germination protein (Fragment),,,,,1,Firmicutes bacterium HGW-Firmicutes-13 TaxID=2013774,A0A2N2DNB1_9FIRM
UniRef100_A0A448FMJ7/14-452,[subseq from] Spore germination protein KA,,,,,1,Bacillus freudenreichii TaxID=1783501,A0A448FMJ7_9BACI
UniRef100_A0A0F5RAB5/2-348,[subseq from] Spore gernimation protein XB,,,,,1,Paenibacillus sp. D9 TaxID=665792,A0A0F5RAB5_9BACL
UniRef100_UPI0011AAC1C1/12-451,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI0011AAC1C1
UniRef100_A0A401HY76/21-451,[subseq from] Uncharacterized protein,,,,,2,Paenibacillus sp. 598K TaxID=1117987,A0A401HY76_9BACL
UniRef100_A0A1Y2T2J5/1-300,[subseq from] Uncharacterized protein,,,,,1,Symbiobacterium thermophilum TaxID=2734,A0A1Y2T2J5_SYMTR
UniRef100_A0A0A3IM56/6-436,[subseq from] Spore gernimation protein GerA,,,,,1,Lysinibacillus odysseyi 34hs-1 = NBRC 100172 TaxID=1220589,A0A0A3IM56_9BACI
UniRef100_A0A432LAH5/3-439,[subseq from] Spore germination protein,,,,,1,Lysinibacillus sp. SYSU K30002 TaxID=2498145,A0A432LAH5_9BACI
UniRef100_A0A2N3LIR5/5-436,[subseq from] Spore germination protein,,,,,1,Bacillus camelliae TaxID=1707093,A0A2N3LIR5_9BACI
UniRef100_UPI00117C09E6/3-439,[subseq from] spore germination protein,,,,,1,Lysinibacillus sp. BW-2-10 TaxID=2590030,UPI00117C09E6
UniRef100_UPI000D10434E/3-438,[subseq from] spore germination protein,,,,,1,Lysinibacillus timonensis TaxID=2086577,UPI000D10434E
UniRef100_UPI0011BD51CE/6-349,[subseq from] spore germination protein,,,,,1,Bacillus licheniformis TaxID=1402,UPI0011BD51CE
UniRef100_UPI00078372EB/4-436,[subseq from] spore germination protein,,,,,1,Bacillus niameyensis TaxID=1522308,UPI00078372EB
UniRef100_UPI00069CCEA6/9-424,[subseq from] spore germination protein,,,,,1,Bacillus sp. LL01 TaxID=1665556,UPI00069CCEA6
UniRef100_UPI000FDABAAF/8-471,[subseq from] spore germination protein,,,,,1,Paenibacillus glycanilyticus TaxID=126569,UPI000FDABAAF
UniRef100_A0A2B9AF29/10-438,[subseq from] Spore germination protein,,,,,1,Bacillus sp. AFS053548 TaxID=2033505,A0A2B9AF29_9BACI
UniRef100_A0A398B322/5-477,[subseq from] Spore germination protein,,,,,1,Bacillus zeae TaxID=1917180,A0A398B322_9BACI
UniRef100_UPI0009A83343/4-436,[subseq from] spore germination protein,,,,,1,Solibacillus isronensis TaxID=412383,UPI0009A83343
UniRef100_A0A2P7V8E1/22-450,[subseq from] Spore germination protein,,,,,1,Brevibacillus sp. NRRL NRS-1210 TaxID=2126352,A0A2P7V8E1_9BACL
UniRef100_A0A2B1GNQ4/7-480,[subseq from] Spore gernimation protein GerA,,,,,1,Bacillus sp. AFS077874 TaxID=2033513,A0A2B1GNQ4_9BACI
UniRef100_A0A559JGH9/26-430,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. JC52 TaxID=2163881,A0A559JGH9_9BACL
UniRef100_A0A5B0WIV0/9-440,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. B2(2019) TaxID=2607754,A0A5B0WIV0_9BACL
UniRef100_A0A240APY4/1-324,[subseq from] Spore germination protein KA,,,,,1,Clostridium cochlearium TaxID=1494,A0A240APY4_CLOCO
UniRef100_A0A3A3GIG4/15-432,[subseq from] Spore germination protein,,,,,1,Paenibacillus thiaminolyticus TaxID=49283,A0A3A3GIG4_PANTH
UniRef100_UPI0005E79FA7/6-349,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI0005E79FA7
UniRef100_A0A1H8L8Z2/5-424,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. OV219 TaxID=1884377,A0A1H8L8Z2_9BACL
UniRef100_W4VI39/1-301,[subseq from] Spore germination protein GerYA,,,,,1,Gracilibacillus boraciitolerans JCM 21714 TaxID=1298598,W4VI39_9BACI
UniRef100_A0A3D5TD95/6-465,[subseq from] Spore germination protein,,,,,1,Oscillibacter sp. TaxID=1945593,A0A3D5TD95_9FIRM
UniRef100_A0A1E2VZY9/8-438,[subseq from] Uncharacterized protein,,,,,3,Bacillus TaxID=55087,A0A1E2VZY9_9BACI
UniRef100_A0A494YZK8/3-433,[subseq from] Spore germination protein,,,,,1,Lysinibacillus endophyticus TaxID=1978490,A0A494YZK8_9BACI
UniRef100_D3E604/4-464,[subseq from] GerA spore germination protein,,,,,1,Geobacillus sp. (strain Y412MC10) TaxID=481743,D3E604_GEOS4
UniRef100_A0A2T2WMN9/47-487,[subseq from] Spore germination protein,,,,,1,Sulfobacillus acidophilus TaxID=53633,A0A2T2WMN9_9FIRM
UniRef100_A0A1K1MZX6/9-437,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. UNCCL117 TaxID=1502764,A0A1K1MZX6_9BACL
UniRef100_A0A0A2U501/2-347,[subseq from] Spore gernimation protein XB,,,,,1,Paenibacillus sp. MAEPY2 TaxID=1395587,A0A0A2U501_9BACL
UniRef100_A0A3A1UUX9/34-459,[subseq from] Spore germination protein,,,,,1,Paenibacillus nanensis TaxID=393251,A0A3A1UUX9_9BACL
UniRef100_A0A3M8DLZ2/21-449,[subseq from] Spore germination protein,,,,,1,Brevibacillus nitrificans TaxID=651560,A0A3M8DLZ2_9BACL
UniRef100_A0A3B9T1F2/3-468,[subseq from] Spore germination protein,,,,,1,Ruminococcus sp. TaxID=41978,A0A3B9T1F2_9FIRM
UniRef100_A0A2N5N377/22-448,[subseq from] Spore germination protein GerKA,,,,,1,Paenibacillus pasadenensis TaxID=217090,A0A2N5N377_9BACL
UniRef100_A0A494Y6B3/45-473,[subseq from] Spore germination protein,,,,,1,Cohnella sp. M2MS4P-1 TaxID=2419778,A0A494Y6B3_9BACL
UniRef100_A0A2P7VK62/9-432,[subseq from] Spore germination protein,,,,,1,Brevibacillus sp. NRRL NRS-1210 TaxID=2126352,A0A2P7VK62_9BACL
UniRef100_A0A4U1CZB2/7-349,[subseq from] Spore germination protein,,,,,6,Bacillaceae TaxID=186817,A0A4U1CZB2_9BACI
UniRef100_A0A357R4S0/29-397,[subseq from] Spore germination protein (Fragment),,,,,1,Firmicutes bacterium TaxID=1879010,A0A357R4S0_9FIRM
UniRef100_A0A517I5Z4/9-432,[subseq from] Spore germination protein,,,,,1,Brevibacillus brevis TaxID=1393,A0A517I5Z4_BREBE
UniRef100_A0A1N7GQ70/12-486,[subseq from] Spore germination protein KA/spore germination protein,,,,,1,Bacillus simplex TaxID=1478,A0A1N7GQ70_9BACI
UniRef100_A0A4R1Y9K7/6-426,[subseq from] Spore germination protein,,,,,1,Bacillus sp. BK245 TaxID=2512184,A0A4R1Y9K7_9BACI
UniRef100_A0A1R1B6V0/4-466,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus lautus TaxID=1401,A0A1R1B6V0_PAELA
UniRef100_A0A1H8VTM4/5-439,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. OV219 TaxID=1884377,A0A1H8VTM4_9BACL
UniRef100_UPI00070D839B/12-484,[subseq from] spore germination protein,,,,,1,Bacillus muralis TaxID=264697,UPI00070D839B
UniRef100_F9DT92/10-451,[subseq from] Spore germination protein BA,,,,,2,Sporosarcina newyorkensis TaxID=759851,F9DT92_9BACL
UniRef100_A0A2C3K757/7-480,[subseq from] Spore gernimation protein GerA,,,,,3,unclassified Bacillus TaxID=185979,A0A2C3K757_9BACI
UniRef100_A0A124FDA6/1-273,[subseq from] GerA spore germination protein,,,,,1,Clostridia bacterium 41_269 TaxID=1635275,A0A124FDA6_9FIRM
UniRef100_A0A2A5LNL0/4-464,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus lautus TaxID=1401,A0A2A5LNL0_PAELA
UniRef100_UPI000E2EAB84/24-449,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. ATY16 TaxID=1759312,UPI000E2EAB84
UniRef100_A0A328WAP9/5-466,[subseq from] Spore germination protein,,,,,1,Paenibacillus lautus TaxID=1401,A0A328WAP9_PAELA
UniRef100_A0A1H7G7X5/4-464,[subseq from] GerA spore germination protein,,,,,1,Paenibacillus sp. cl141a TaxID=1761877,A0A1H7G7X5_9BACL
UniRef100_UPI00068BF649/26-484,[subseq from] spore germination protein,,,,,1,Ruminococcus sp. NK3A76 TaxID=877411,UPI00068BF649
UniRef100_A0A0W1AZQ9/4-433,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus etheri TaxID=1306852,A0A0W1AZQ9_9BACL
