id,name,GN,OS,PE,SV,n,Tax,RepID
UniRef100_UPI000838A86B/2-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus sp. FJAT-26967 TaxID=1729690,UPI000838A86B
UniRef100_UPI00128CBDF4/10-369,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Alkalibaculum sp. M08DMB TaxID=2655001,UPI00128CBDF4
UniRef100_A0A351EH63/2-362,[subseq from] Uncharacterized protein,,,,,1,Ruminococcaceae bacterium TaxID=1898205,A0A351EH63_9FIRM
UniRef100_UPI000FD88240/9-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus chibensis TaxID=59846,UPI000FD88240
UniRef100_A0A285G0P0/3-346,[subseq from] Spore germination protein,,,,,1,Orenia metallireducens TaxID=1413210,A0A285G0P0_9FIRM
UniRef100_A0A061NJU9/5-228,[subseq from] Spore germination protein GerKB,,,,,2,Geomicrobium sp. JCM 19037 TaxID=1460634,A0A061NJU9_9BACL
UniRef100_UPI0011BDEC3C/2-162,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Acinetobacter baumannii TaxID=470,UPI0011BDEC3C
UniRef100_A0A2S5D058/4-339,[subseq from] Uncharacterized protein,,,,,1,Lysinibacillus sphaericus TaxID=1421,A0A2S5D058_LYSSH
UniRef100_A0A3B8KLL4/1-215,[subseq from] Uncharacterized protein,,,,,1,Ruminiclostridium sp. TaxID=2053608,A0A3B8KLL4_9FIRM
UniRef100_A0A024QGH0/6-350,[subseq from] Spore germination protein YndE,,,,,1,Virgibacillus massiliensis TaxID=1462526,A0A024QGH0_9BACI
UniRef100_A0A3S4RPJ8/2-362,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Bacillus freudenreichii TaxID=1783501,A0A3S4RPJ8_9BACI
UniRef100_R6GUN4/4-356,[subseq from] Spore germination protein amino acid permease,,,,,2,Firmicutes TaxID=1239,R6GUN4_9FIRM
UniRef100_UPI000FD7330D/12-213,[subseq from] spore gernimation protein,,,,,1,Paenibacillus chibensis TaxID=59846,UPI000FD7330D
UniRef100_A0A1M5QMT1/2-354,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Clostridium grantii DSM 8605 TaxID=1121316,A0A1M5QMT1_9CLOT
UniRef100_A0A316QQN9/14-360,[subseq from] Uncharacterized protein,,,,,1,Clostridiales bacterium TaxID=1898207,A0A316QQN9_9FIRM
UniRef100_A0A1M6H3P4/5-357,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Lutispora thermophila DSM 19022 TaxID=1122184,A0A1M6H3P4_9CLOT
UniRef100_UPI0009E00DB3/11-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Virgibacillus massiliensis TaxID=1462526,UPI0009E00DB3
UniRef100_UPI0010A8A663/7-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus sp. YH-JAE5 TaxID=2567944,UPI0010A8A663
UniRef100_A0A3S1CYF6/3-359,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. 3-5-3 TaxID=2496267,A0A3S1CYF6_9BACL
UniRef100_UPI00047EDF54/5-354,[subseq from] endospore germination permease,,,,,1,Clostridium akagii TaxID=91623,UPI00047EDF54
UniRef100_A0A2C1A880/5-218,[subseq from] Spore gernimation protein GerLB (Fragment),,,,,1,Bacillus cereus TaxID=1396,A0A2C1A880_BACCE
UniRef100_UPI001115DE26/4-363,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Brevibacillus sp. CHY01 TaxID=1844116,UPI001115DE26
UniRef100_A0A1C6F5D8/3-344,[subseq from] Spore germination protein (Amino acid permease),,,,,1,uncultured Eubacterium sp. TaxID=165185,A0A1C6F5D8_9FIRM
UniRef100_UPI000C170AFF/2-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Sporosarcina sp. P18a TaxID=2048259,UPI000C170AFF
UniRef100_R6VIP9/7-356,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Clostridium sp. CAG:964 TaxID=1262848,R6VIP9_9CLOT
UniRef100_U2NKC6/10-354,[subseq from] Spore germination protein,,,,,1,Clostridium intestinale URNW TaxID=1294142,U2NKC6_9CLOT
UniRef100_UPI000A05C0C6/13-357,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridium intestinale TaxID=36845,UPI000A05C0C6
UniRef100_A0A0J6ZC37/9-214,[subseq from] Spore germination protein YndE,,,,,6,Bacillus cereus group TaxID=86661,A0A0J6ZC37_BACCE
UniRef100_UPI0008F84A9E/6-355,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Phocea massiliensis TaxID=1841867,UPI0008F84A9E
UniRef100_UPI000A057EAB/14-192,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus chondroitinus TaxID=59842,UPI000A057EAB
UniRef100_A0A2M8TC78/6-359,[subseq from] Uncharacterized protein,,,,,1,Clostridium sp. CT7 TaxID=2052574,A0A2M8TC78_9CLOT
UniRef100_UPI00123BCCD6/4-366,[subseq from] hypothetical protein,,,,,1,Paenibacillus sp. SYSU G01001 TaxID=2608683,UPI00123BCCD6
UniRef100_A0A4R5ZXB1/4-207,[subseq from] Uncharacterized protein,,,,,1,Rhodococcus qingshengii TaxID=334542,A0A4R5ZXB1_9NOCA
UniRef100_S6EIL0/2-354,[subseq from] Putative Spore germination protein,,,,,1,Clostridium chauvoei JF4335 TaxID=1351755,S6EIL0_9CLOT
UniRef100_A0A3C0LTK5/12-379,[subseq from] Uncharacterized protein,,,,,2,Clostridiales TaxID=186802,A0A3C0LTK5_9FIRM
UniRef100_A0A4Y8Q5E7/2-354,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. MEC069 TaxID=1967502,A0A4Y8Q5E7_9BACL
UniRef100_A0A1D9FS71/6-353,[subseq from] Spore gernimation protein,,,,,1,Clostridium formicaceticum TaxID=1497,A0A1D9FS71_9CLOT
UniRef100_UPI0006D04B8B/6-247,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. JCM 19041 TaxID=1460637,UPI0006D04B8B
UniRef100_A0A3D4SAK4/4-360,[subseq from] Uncharacterized protein,,,,,1,Clostridiales bacterium TaxID=1898207,A0A3D4SAK4_9FIRM
UniRef100_A0A4R1Q9V3/3-353,[subseq from] Spore germination protein,,,,,1,Harryflintia acetispora TaxID=1849041,A0A4R1Q9V3_9FIRM
UniRef100_UPI0009E81FD5/3-192,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus praedii TaxID=1742358,UPI0009E81FD5
UniRef100_UPI000C1650E1/2-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Sporosarcina sp. P2 TaxID=2048251,UPI000C1650E1
UniRef100_UPI000C16854F/2-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Sporosarcina sp. P7 TaxID=2048244,UPI000C16854F
UniRef100_A0A1C0AD19/2-258,[subseq from] Uncharacterized protein,,,,,1,Orenia metallireducens TaxID=1413210,A0A1C0AD19_9FIRM
UniRef100_A0A4R2NIS6/5-352,[subseq from] Spore germination protein,,,,,1,Scopulibacillus darangshiensis TaxID=442528,A0A4R2NIS6_9BACL
UniRef100_A0A2S8RDQ6/1-215,[subseq from] Uncharacterized protein,,,,,1,Hungateiclostridium saccincola TaxID=1677857,A0A2S8RDQ6_9FIRM
UniRef100_UPI00119E1DEF/2-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus oceanisediminis TaxID=665099,UPI00119E1DEF
UniRef100_A0A356F213/4-359,[subseq from] Uncharacterized protein,,,,,1,Clostridiales bacterium TaxID=1898207,A0A356F213_9FIRM
UniRef100_A0A512CPM3/7-360,[subseq from] Uncharacterized protein,,,,,1,Alicyclobacillus acidoterrestris TaxID=1450,A0A512CPM3_9BACL
UniRef100_A0A3D3Y208/2-362,[subseq from] Uncharacterized protein,,,,,1,Ruminococcaceae bacterium TaxID=1898205,A0A3D3Y208_9FIRM
UniRef100_UPI000BA6BDC0/4-367,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus campinasensis TaxID=66347,UPI000BA6BDC0
UniRef100_A0A3D5ZQA2/29-380,[subseq from] Uncharacterized protein,,,,,1,Clostridiales bacterium TaxID=1898207,A0A3D5ZQA2_9FIRM
UniRef100_A0A3D0E175/2-362,[subseq from] MFS transporter permease,,,,,1,Bacillus bacterium TaxID=2053512,A0A3D0E175_9BACI
UniRef100_A0A1V4IJT4/2-356,[subseq from] Spore germination protein,,,,,1,Clostridium oryzae TaxID=1450648,A0A1V4IJT4_9CLOT
UniRef100_A0A429XZU9/2-362,[subseq from] MFS transporter permease,,,,,1,Bacillus sp. 3-2-2 TaxID=2321395,A0A429XZU9_9BACI
UniRef100_A0A2S0K0F0/4-339,[subseq from] Spore gernimation protein,,,,,3,Lysinibacillus TaxID=400634,A0A2S0K0F0_LYSSH
UniRef100_A0A1Y3QKC5/21-370,[subseq from] Uncharacterized protein,,,,,1,Paenibacillaceae bacterium ZCTH02-B3 TaxID=1861638,A0A1Y3QKC5_9BACL
UniRef100_UPI001152CB6B/5-352,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Lysinibacillus fusiformis TaxID=28031,UPI001152CB6B
UniRef100_A0A2I0UZ63/4-339,[subseq from] Spore gernimation protein,,,,,2,Lysinibacillus TaxID=400634,A0A2I0UZ63_9BACI
UniRef100_A0A1H0THU4/2-352,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Clostridium gasigenes TaxID=94869,A0A1H0THU4_9CLOT
UniRef100_UPI000CFA1D24/1-200,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus sp. AR247 TaxID=1631599,UPI000CFA1D24
UniRef100_A0A2G6AWV5/2-362,[subseq from] Uncharacterized protein,,,,,1,Sporosarcina sp. P35 TaxID=2048246,A0A2G6AWV5_9BACL
UniRef100_A0A1V9IVU3/6-241,[subseq from] Spore germination protein,,,,,2,Clostridium TaxID=1485,A0A1V9IVU3_CLOSG
UniRef100_A0A416QY35/13-363,[subseq from] Uncharacterized protein,,,,,1,Pseudoflavonifractor sp. AF19-9AC TaxID=2292244,A0A416QY35_9FIRM
UniRef100_UPI00128BFA00/2-353,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridium tarantellae TaxID=39493,UPI00128BFA00
UniRef100_A0A089K8I8/5-361,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. FSL R5-0912 TaxID=1536771,A0A089K8I8_9BACL
UniRef100_A0A1Y4VWX6/25-376,[subseq from] Uncharacterized protein,,,,,1,Flavonifractor sp. An100 TaxID=1965538,A0A1Y4VWX6_9FIRM
UniRef100_R6BVD1/5-372,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Firmicutes bacterium CAG:56 TaxID=1263031,R6BVD1_9FIRM
UniRef100_A0A1X7LIH3/6-353,[subseq from] Spore germination protein,,,,,1,Paenibacillus aquistagni TaxID=1852522,A0A1X7LIH3_9BACL
UniRef100_A0A133MTW8/5-355,[subseq from] Spore germination protein,,,,,1,Clostridium perfringens TaxID=1502,A0A133MTW8_CLOPF
UniRef100_UPI0009A45DC3/6-352,[subseq from] endospore germination permease,,,,,1,Clostridium baratii TaxID=1561,UPI0009A45DC3
UniRef100_UPI0007643BD7/3-353,[subseq from] endospore germination permease,,,,,1,Clostridium perfringens TaxID=1502,UPI0007643BD7
UniRef100_A0A5J5HH72/2-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus endozanthoxylicus TaxID=2036016,A0A5J5HH72_9BACI
UniRef100_UPI000C16BD39/2-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Sporosarcina sp. P1 TaxID=2048257,UPI000C16BD39
UniRef100_A0A2G5WTT4/4-362,[subseq from] MFS transporter permease,,,,,1,Sporosarcina sp. P16a TaxID=2048262,A0A2G5WTT4_9BACL
UniRef100_A0A2A7WFF7/8-162,[subseq from] Spore gernimation protein (Fragment),,,,,1,Bacillus butanolivorans TaxID=421767,A0A2A7WFF7_9BACI
UniRef100_UPI000D7160A0/3-353,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridium perfringens TaxID=1502,UPI000D7160A0
UniRef100_A0A501UIX9/3-353,[subseq from] Spore gernimation protein,,,,,1,Clostridium perfringens TaxID=1502,A0A501UIX9_CLOPF
UniRef100_M1ZXY3/2-201,[subseq from] Spore germination protein,,,,,1,Clostridium botulinum CFSAN001627 TaxID=1232189,M1ZXY3_CLOBO
UniRef100_A0A269VYQ2/4-367,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. 7541 TaxID=2026236,A0A269VYQ2_9BACL
UniRef100_A0A0L6JI27/3-204,[subseq from] Spore germination protein,,,,,1,Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933 TaxID=398512,A0A0L6JI27_9FIRM
UniRef100_UPI0009C072F3/2-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Sporosarcina sp. P33 TaxID=1930764,UPI0009C072F3
UniRef100_UPI00016BC4EA/3-353,[subseq from] endospore germination permease,,,,,1,Clostridium perfringens TaxID=1502,UPI00016BC4EA
UniRef100_A0A2N5M6B2/2-360,[subseq from] Uncharacterized protein,,,,,1,Bacillus deserti TaxID=673318,A0A2N5M6B2_9BACI
UniRef100_UPI000FD67C6F/6-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus chondroitinus TaxID=59842,UPI000FD67C6F
UniRef100_R5WIC3/3-358,[subseq from] Spore germination protein,,,,,1,Corallococcus sp. CAG:1435 TaxID=1262867,R5WIC3_9DELT
UniRef100_A0A414M1V9/13-250,[subseq from] Sporulation protein (Fragment),,,,,1,[Eubacterium] rectale TaxID=39491,A0A414M1V9_9FIRM
UniRef100_UPI000F549F38/3-353,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridium perfringens TaxID=1502,UPI000F549F38
UniRef100_A0A127EG05/3-353,[subseq from] Spore gernimation protein,,,,,1,Clostridium perfringens TaxID=1502,A0A127EG05_CLOPF
UniRef100_A0A4Y8PTH9/3-358,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. MEC069 TaxID=1967502,A0A4Y8PTH9_9BACL
UniRef100_A0A2G5VZQ8/2-362,[subseq from] Uncharacterized protein,,,,,1,Sporosarcina sp. P10 TaxID=2048264,A0A2G5VZQ8_9BACL
UniRef100_A0A410X1W9/2-361,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus chitinolyticus TaxID=79263,A0A410X1W9_9BACL
UniRef100_UPI0004649694/4-281,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridiales bacterium VE202-03 TaxID=1232439,UPI0004649694
UniRef100_A0A1R1DYR3/2-253,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus rhizosphaerae TaxID=297318,A0A1R1DYR3_9BACL
UniRef100_A0A4R8GXE0/3-346,[subseq from] Spore germination protein,,,,,1,Orenia marismortui TaxID=46469,A0A4R8GXE0_9FIRM
UniRef100_A0A2X2YBD0/3-353,[subseq from] Spore germination protein,,,,,1,Clostridium perfringens TaxID=1502,A0A2X2YBD0_CLOPF
UniRef100_A0A2S8PBG2/2-200,[subseq from] Spore gernimation protein (Fragment),,,,,1,Paenibacillus sp. AR247 TaxID=1631599,A0A2S8PBG2_9BACL
UniRef100_A0A2S8PMD4/2-235,[subseq from] Spore gernimation protein (Fragment),,,,,1,Paenibacillus sp. AR247 TaxID=1631599,A0A2S8PMD4_9BACL
UniRef100_A0A1U7PPK5/7-337,[subseq from] Spore germination protein,,,,,1,Edaphobacillus lindanitolerans TaxID=550447,A0A1U7PPK5_9BACI
UniRef100_A0A383RG63/10-352,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus alvei TaxID=44250,A0A383RG63_PAEAL
UniRef100_UPI000C165553/2-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Sporosarcina sp. P20a TaxID=2048256,UPI000C165553
UniRef100_UPI00112CF3AD/3-353,[subseq from] endospore germination permease,,,,,1,Clostridium perfringens TaxID=1502,UPI00112CF3AD
UniRef100_A0A0C2UU82/2-358,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. VKM B-2647 TaxID=1590651,A0A0C2UU82_9BACL
UniRef100_A0A2I0UYZ2/5-352,[subseq from] Uncharacterized protein,,,,,2,Lysinibacillus TaxID=400634,A0A2I0UYZ2_9BACI
UniRef100_UPI0004115F76/2-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus kribbensis TaxID=356658,UPI0004115F76
UniRef100_UPI0006BA957A/6-352,[subseq from] endospore germination permease,,,,,1,Clostridium baratii TaxID=1561,UPI0006BA957A
UniRef100_UPI0006C233F2/6-352,[subseq from] endospore germination permease,,,,,1,Clostridium baratii TaxID=1561,UPI0006C233F2
UniRef100_UPI000B7E2621/5-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus sp. SSG-1 TaxID=1443669,UPI000B7E2621
UniRef100_UPI0008257F48/8-241,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus fastidiosus TaxID=1458,UPI0008257F48
UniRef100_UPI000BA1AAA3/16-229,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus clausii TaxID=79880,UPI000BA1AAA3
UniRef100_UPI00124BCC4D/4-357,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Heliorestis acidaminivorans TaxID=553427,UPI00124BCC4D
UniRef100_R9C5V9/2-352,[subseq from] Spore germination protein,,,,,1,Clostridium sartagoforme AAU1 TaxID=1202534,R9C5V9_9CLOT
UniRef100_A0A4S2DTI2/3-353,[subseq from] Spore gernimation protein,,,,,1,Clostridium perfringens TaxID=1502,A0A4S2DTI2_CLOPF
UniRef100_A0A1M5ZJ09/10-354,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Clostridium intestinale DSM 6191 TaxID=1121320,A0A1M5ZJ09_9CLOT
UniRef100_UPI0009FAAE11/13-357,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridium intestinale TaxID=36845,UPI0009FAAE11
UniRef100_UPI0009EA6753/1-191,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. Leaf13 TaxID=1736211,UPI0009EA6753
UniRef100_UPI000BE7C97C/19-370,[subseq from] endospore germination permease,,,,,1,[Clostridium] ultunense TaxID=45497,UPI000BE7C97C
UniRef100_A0A231RHZ6/19-362,[subseq from] Uncharacterized protein,,,,,1,Cohnella sp. CIP 111063 TaxID=1955714,A0A231RHZ6_9BACL
UniRef100_UPI0011572D7F/3-353,[subseq from] endospore germination permease,,,,,1,Clostridium perfringens TaxID=1502,UPI0011572D7F
UniRef100_A0A090YBT3/2-219,[subseq from] Spore germination family protein,,,,,2,Paenibacillus TaxID=44249,A0A090YBT3_PAEMA
UniRef100_UPI0010FE56D9/2-354,[subseq from] hypothetical protein,,,,,1,Paenibacillus sp. SYSU_K30003 TaxID=2582848,UPI0010FE56D9
UniRef100_A0A268J5R9/1-228,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. 7884-2 TaxID=2022552,A0A268J5R9_9BACL
UniRef100_UPI0011CA0CAA/12-378,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Ruminococcaceae bacterium TaxID=1898205,UPI0011CA0CAA
UniRef100_A0A3D4REM2/12-377,[subseq from] Uncharacterized protein,,,,,1,Lachnospiraceae bacterium TaxID=1898203,A0A3D4REM2_9FIRM
UniRef100_UPI000426DA09/5-347,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus taiwanensis TaxID=401638,UPI000426DA09
UniRef100_A0A0B0HPW3/4-220,[subseq from] Spore germination protein A2,,,,,1,Anoxybacillus sp. BCO1 TaxID=1548750,A0A0B0HPW3_9BACI
UniRef100_UPI00129A9632/4-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Heliorestis convoluta TaxID=356322,UPI00129A9632
UniRef100_A0A0H2YQS7/5-355,[subseq from] Spore germination protein,,,,,1,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A) TaxID=195103,A0A0H2YQS7_CLOP1
UniRef100_UPI000FD7A511/5-352,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus glycanilyticus TaxID=126569,UPI000FD7A511
UniRef100_A0A2T2XE58/9-366,[subseq from] Uncharacterized protein,,,,,1,Sulfobacillus benefaciens TaxID=453960,A0A2T2XE58_9FIRM
UniRef100_A0A2S0U724/4-361,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. CAA11 TaxID=1532905,A0A2S0U724_9BACL
UniRef100_A0A1R1ERI6/5-362,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus rhizosphaerae TaxID=297318,A0A1R1ERI6_9BACL
UniRef100_UPI0001665024/3-353,[subseq from] endospore germination permease,,,,,1,Clostridium perfringens TaxID=1502,UPI0001665024
UniRef100_UPI000E3D9702/1-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paraliobacillus quinghaiensis TaxID=470815,UPI000E3D9702
UniRef100_A0A259TGS5/6-362,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. XY044 TaxID=2026089,A0A259TGS5_9BACL
UniRef100_G8TTF0/7-364,[subseq from] Uncharacterized protein,,,,,1,Sulfobacillus acidophilus (strain ATCC 700253 / DSM 10332 / NAL) TaxID=679936,G8TTF0_SULAD
UniRef100_UPI00125E854D/11-350,[subseq from] endospore germination permease,,,,,1,Alkaliphilus sp. LacT TaxID=1482731,UPI00125E854D
UniRef100_UPI0012671FC8/5-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus cellulositrophicus TaxID=562959,UPI0012671FC8
UniRef100_A0A4Q2M4I2/2-362,[subseq from] Uncharacterized protein,,,,,1,Paenibacillaceae bacterium TaxID=2003592,A0A4Q2M4I2_9BACL
UniRef100_A0A0D7KIM7/10-351,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. E194 TaxID=1458845,A0A0D7KIM7_9BACL
UniRef100_A0A559KA47/26-229,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus sp. JC52 TaxID=2163881,A0A559KA47_9BACL
UniRef100_UPI000D71A7EF/3-353,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridium perfringens TaxID=1502,UPI000D71A7EF
UniRef100_A0A3A8YLM2/2-357,[subseq from] Uncharacterized protein,,,,,1,bacterium 1xD42-67 TaxID=2320107,A0A3A8YLM2_9BACT
UniRef100_A0A1C6KDJ7/5-371,[subseq from] Spore germination protein,,,,,1,uncultured Ruminococcus sp. TaxID=165186,A0A1C6KDJ7_9FIRM
UniRef100_A0A0F3FQT9/6-352,[subseq from] Uncharacterized protein,,,,,1,Clostridium baratii TaxID=1561,A0A0F3FQT9_9CLOT
UniRef100_A0A174SJ15/6-352,[subseq from] Spore germination protein,,,,,1,Clostridium baratii TaxID=1561,A0A174SJ15_9CLOT
UniRef100_A0A1M5T8M3/4-203,[subseq from] Spore germination protein (Amino acid permease),,,,,2,Tepidibacter TaxID=214904,A0A1M5T8M3_9FIRM
UniRef100_UPI0003A15A32/4-192,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus massiliogorillae TaxID=1243664,UPI0003A15A32
UniRef100_UPI00128F54B7/16-230,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus shackletonii TaxID=157838,UPI00128F54B7
UniRef100_A0A178A184/2-364,[subseq from] Uncharacterized protein,,,,,1,Bacillus galactosidilyticus TaxID=217031,A0A178A184_9BACI
UniRef100_UPI0009DC590D/2-362,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Sporosarcina ureae TaxID=1571,UPI0009DC590D
UniRef100_A0A1M6Q5B6/3-351,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Clostridium cavendishii DSM 21758 TaxID=1121302,A0A1M6Q5B6_9CLOT
UniRef100_UPI000A031E9D/9-357,[subseq from] endospore germination permease,,,,,1,Clostridium cavendishii TaxID=349931,UPI000A031E9D
UniRef100_UPI000D70A74B/3-353,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridium perfringens TaxID=1502,UPI000D70A74B
UniRef100_UPI000BBB5EA4/3-353,[subseq from] endospore germination permease,,,,,1,Clostridium perfringens TaxID=1502,UPI000BBB5EA4
UniRef100_UPI0009BB6237/22-354,[subseq from] endospore germination permease,,,,,1,Clostridium tetani TaxID=1513,UPI0009BB6237
UniRef100_Q8XMP1/5-355,[subseq from] Uncharacterized protein,,,,,1,Clostridium perfringens (strain 13 / Type A) TaxID=195102,Q8XMP1_CLOPE
UniRef100_UPI000254E03E/3-353,[subseq from] endospore germination permease,,,,,1,Clostridium perfringens TaxID=1502,UPI000254E03E
UniRef100_A0A2X0W4I3/2-244,[subseq from] GerZB,,,,,1,Bacillus cereus TaxID=1396,A0A2X0W4I3_BACCE
UniRef100_W4V894/2-222,[subseq from] Spore germination protein GerKB,,,,,1,Hungateiclostridium straminisolvens JCM 21531 TaxID=1294263,W4V894_9FIRM
UniRef100_UPI000D70C65D/3-353,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridium perfringens TaxID=1502,UPI000D70C65D
UniRef100_A0A2S8PMH6/3-153,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. AR247 TaxID=1631599,A0A2S8PMH6_9BACL
UniRef100_A0A2G5XBB0/2-361,[subseq from] MFS transporter permease,,,,,1,Sporosarcina sp. P17b TaxID=2048260,A0A2G5XBB0_9BACL
UniRef100_T0BR69/7-360,[subseq from] Uncharacterized protein,,,,,1,Alicyclobacillus acidoterrestris (strain ATCC 49025 / DSM 3922 / CIP 106132 / NCIMB 13137 / GD3B) TaxID=1356854,T0BR69_ALIAG
UniRef100_UPI0006D5ACE7/14-217,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus sp. A3 TaxID=1337054,UPI0006D5ACE7
UniRef100_A0A2W6N7G0/3-353,[subseq from] Spore gernimation protein,,,,,3,Clostridium perfringens TaxID=1502,A0A2W6N7G0_CLOPF
UniRef100_UPI00029C9226/4-339,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Lysinibacillus fusiformis TaxID=28031,UPI00029C9226
UniRef100_UPI0007059DF1/3-353,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridium perfringens TaxID=1502,UPI0007059DF1
UniRef100_A0A3B8K6D1/3-158,[subseq from] Spore gernimation protein (Fragment),,,,,1,Firmicutes bacterium TaxID=1879010,A0A3B8K6D1_9FIRM
UniRef100_A0A1I1BAJ8/8-356,[subseq from] Spore germination protein,,,,,2,Cohnella TaxID=329857,A0A1I1BAJ8_9BACL
UniRef100_UPI00040322A0/3-353,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Clostridium perfringens TaxID=1502,UPI00040322A0
UniRef100_UPI001140FC64/3-292,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Flavonifractor sp. An10 TaxID=1965537,UPI001140FC64
UniRef100_A0A4P6UTC5/3-362,[subseq from] MFS transporter permease,,,,,1,Ureibacillus thermophilus TaxID=367743,A0A4P6UTC5_9BACL
UniRef100_A0A0A3J7D9/4-339,[subseq from] Spore gernimation protein,,,,,1,Lysinibacillus boronitolerans JCM 21713 = 10a = NBRC 103108 TaxID=1294264,A0A0A3J7D9_9BACI
UniRef100_F9DMU8/6-336,[subseq from] Spore germination protein,,,,,1,Sporosarcina newyorkensis 2681 TaxID=1027292,F9DMU8_9BACL
